trial_id,dataset,model,params,param_hash,cv_score_mean,cv_score_std,training_time_seconds,timestamp,random_seed,cv_folds,status
404,rolling_mean,XGBoost,"{""n_estimators"": 200, ""max_depth"": 7, ""learning_rate"": 0.01, ""subsample"": 1.0, ""colsample_bytree"": 1.0}",86376cb2,-0.1136072658079582,0.029467046728363325,213.10166387938392,2025-08-02T11:22:02.894423,75,5,COMPLETE
405,rolling_mean,XGBoost,"{""n_estimators"": 200, ""max_depth"": 5, ""learning_rate"": 0.01, ""subsample"": 1.0, ""colsample_bytree"": 0.8}",cb3526ef,0.20554671286103454,0.07479593446936907,242.1069121929222,2025-08-02T11:22:02.894423,76,5,COMPLETE
406,rolling_mean,XGBoost,"{""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1, ""subsample"": 0.9, ""colsample_bytree"": 1.0}",4aeff3f4,-0.3306512181978365,0.06979741027799649,287.14414702733256,2025-08-02T11:22:02.894423,77,5,COMPLETE
407,rolling_mean,XGBoost,"{""n_estimators"": 300, ""max_depth"": 7, ""learning_rate"": 0.3, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",0e95f6ca,-0.01830568717639239,0.07270521979417302,98.49274786371627,2025-08-02T11:22:02.894423,78,5,COMPLETE
408,rolling_mean,XGBoost,"{""n_estimators"": 200, ""max_depth"": 7, ""learning_rate"": 0.3, ""subsample"": 0.9, ""colsample_bytree"": 0.9}",7dc01616,-0.21691269907086574,0.015771077749050608,208.40922964253775,2025-08-02T11:22:02.894423,79,5,COMPLETE
409,rolling_mean,XGBoost,"{""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.1, ""subsample"": 0.8, ""colsample_bytree"": 0.9}",8a5d49a3,-0.04017524492351979,0.02874901048095827,276.2818206117567,2025-08-02T11:22:02.894423,80,5,COMPLETE
410,rolling_mean,XGBoost,"{""n_estimators"": 100, ""max_depth"": 9, ""learning_rate"": 0.3, ""subsample"": 1.0, ""colsample_bytree"": 1.0}",1520b4af,-0.30370609742968097,0.03891645615885362,117.07946568799733,2025-08-02T11:22:02.894423,81,5,COMPLETE
411,rolling_mean,XGBoost,"{""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.2, ""subsample"": 0.9, ""colsample_bytree"": 1.0}",6104324f,0.02589281738635762,0.04173748887950423,191.89270740349124,2025-08-02T11:22:02.894423,82,5,COMPLETE
412,rolling_mean,XGBoost,"{""n_estimators"": 200, ""max_depth"": 5, ""learning_rate"": 0.3, ""subsample"": 1.0, ""colsample_bytree"": 0.8}",b2525e05,0.30134897887428286,0.03872381473155028,21.57148750006817,2025-08-02T11:22:02.894423,83,5,COMPLETE
413,rolling_mean,XGBoost,"{""n_estimators"": 200, ""max_depth"": 9, ""learning_rate"": 0.2, ""subsample"": 0.8, ""colsample_bytree"": 1.0}",91259090,-0.060404219408710595,0.0931928969517912,267.64104446781425,2025-08-02T11:22:02.895423,84,5,COMPLETE
414,rolling_mean,XGBoost,"{""n_estimators"": 100, ""max_depth"": 7, ""learning_rate"": 0.2, ""subsample"": 1.0, ""colsample_bytree"": 0.8}",aa2805c7,-0.2123857981513387,0.0842370310437077,11.980135584694228,2025-08-02T11:22:02.895423,85,5,COMPLETE
415,rolling_mean,XGBoost,"{""n_estimators"": 200, ""max_depth"": 5, ""learning_rate"": 0.01, ""subsample"": 0.8, ""colsample_bytree"": 1.0}",3eaf303b,-0.2577036001278972,0.036091944865923827,89.76734388162023,2025-08-02T11:22:02.895423,86,5,COMPLETE
416,rolling_mean,XGBoost,"{""n_estimators"": 200, ""max_depth"": 9, ""learning_rate"": 0.2, ""subsample"": 1.0, ""colsample_bytree"": 0.9}",c5efe526,0.26409718008760585,0.09490068535952617,123.39718689625022,2025-08-02T11:22:02.895423,87,5,COMPLETE
417,rolling_mean,XGBoost,"{""n_estimators"": 200, ""max_depth"": 9, ""learning_rate"": 0.01, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",283007db,0.5305316499874735,0.07916567936079061,136.42808238124974,2025-08-02T11:22:02.895423,88,5,COMPLETE
418,rolling_mean,XGBoost,"{""n_estimators"": 300, ""max_depth"": 3, ""learning_rate"": 0.3, ""subsample"": 0.9, ""colsample_bytree"": 1.0}",6edcfa5f,-0.38348430485653195,0.08062350578682723,194.62284629696805,2025-08-02T11:22:02.895423,89,5,COMPLETE
419,rolling_mean,XGBoost,"{""n_estimators"": 100, ""max_depth"": 5, ""learning_rate"": 0.1, ""subsample"": 1.0, ""colsample_bytree"": 1.0}",3a0c0b5e,-0.31182620153194185,0.01028368146811914,120.60020291657636,2025-08-02T11:22:02.895423,90,5,COMPLETE
420,rolling_mean,XGBoost,"{""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.01, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",a140a984,-0.080468953107209,0.07737020097746417,290.42224351010407,2025-08-02T11:22:02.895423,91,5,COMPLETE
421,rolling_mean,SVR,"{""C"": 0.1, ""gamma"": ""0.1"", ""kernel"": ""linear"", ""epsilon"": 0.01}",f6feaa8f,-0.540613898233058,0.07661436453012418,26.820261196966722,2025-08-02T11:22:02.895423,42,5,COMPLETE
422,rolling_mean,SVR,"{""C"": 10.0, ""gamma"": ""0.001"", ""kernel"": ""linear"", ""epsilon"": 0.2}",33bda0c1,0.2915535752750056,0.023309099283659155,106.46517580715003,2025-08-02T11:22:02.895423,43,5,COMPLETE
423,rolling_mean,SVR,"{""C"": 1.0, ""gamma"": ""auto"", ""kernel"": ""rbf"", ""epsilon"": 0.1}",fafbe929,0.2727593072977858,0.04799682209779731,163.68920955873182,2025-08-02T11:22:02.895423,44,5,COMPLETE
424,rolling_mean,SVR,"{""C"": 100.0, ""gamma"": ""0.1"", ""kernel"": ""rbf"", ""epsilon"": 0.01}",6fe2ffdd,0.44441372547591657,0.026071436378157523,272.10542999735634,2025-08-02T11:22:02.895423,45,5,COMPLETE
425,rolling_mean,SVR,"{""C"": 10.0, ""gamma"": ""0.1"", ""kernel"": ""linear"", ""epsilon"": 0.2}",28ea9087,0.7629787648417238,0.019086810003968113,233.65972255270157,2025-08-02T11:22:02.895423,46,5,COMPLETE
426,rolling_mean,SVR,"{""C"": 1.0, ""gamma"": ""0.1"", ""kernel"": ""rbf"", ""epsilon"": 0.01}",3a7561c2,0.3232259712010747,0.09711555464693486,124.73169126925424,2025-08-02T11:22:02.895423,47,5,COMPLETE
427,rolling_mean,SVR,"{""C"": 100.0, ""gamma"": ""0.001"", ""kernel"": ""linear"", ""epsilon"": 0.2}",85066dfd,0.6648023911694105,0.08859593991410879,3.2265197330858966,2025-08-02T11:22:02.895423,48,5,COMPLETE
428,rolling_mean,SVR,"{""C"": 100.0, ""gamma"": ""scale"", ""kernel"": ""poly"", ""epsilon"": 0.1}",da049fab,0.2284472724565851,0.04495954134367396,149.52766997162132,2025-08-02T11:22:02.895423,49,5,COMPLETE
429,rolling_mean,SVR,"{""C"": 1.0, ""gamma"": ""0.01"", ""kernel"": ""rbf"", ""epsilon"": 0.1}",54688103,-0.3720877184904192,0.06012215334298724,264.9066057866922,2025-08-02T11:22:02.895423,50,5,COMPLETE
430,rolling_mean,SVR,"{""C"": 100.0, ""gamma"": ""0.001"", ""kernel"": ""linear"", ""epsilon"": 0.01}",d33951b6,0.7413658987651126,0.05170971510243287,50.406904033232195,2025-08-02T11:22:02.895423,51,5,COMPLETE
431,rolling_mean,SVR,"{""C"": 10.0, ""gamma"": ""0.001"", ""kernel"": ""poly"", ""epsilon"": 0.01}",140c6d3c,0.2887380761623847,0.08594743464700517,25.88504562047166,2025-08-02T11:22:02.895423,52,5,COMPLETE
432,rolling_mean,SVR,"{""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""linear"", ""epsilon"": 0.2}",bd39040a,0.581575117896053,0.03946048994451079,205.96871154293817,2025-08-02T11:22:02.895423,53,5,COMPLETE
433,rolling_mean,SVR,"{""C"": 1.0, ""gamma"": ""scale"", ""kernel"": ""rbf"", ""epsilon"": 0.2}",aeb15c3f,-0.03438872847887519,0.0666206180363104,18.131719942672703,2025-08-02T11:22:02.895423,54,5,COMPLETE
434,rolling_mean,SVR,"{""C"": 1.0, ""gamma"": ""scale"", ""kernel"": ""rbf"", ""epsilon"": 0.1}",d252978d,0.16962800811684298,0.06912671083475369,243.07781886625983,2025-08-02T11:22:02.895423,55,5,COMPLETE
435,rolling_mean,SVR,"{""C"": 10.0, ""gamma"": ""auto"", ""kernel"": ""poly"", ""epsilon"": 0.1}",4346371f,0.7475168628391612,0.021397124267747536,256.5752499705573,2025-08-02T11:22:02.895423,56,5,COMPLETE
436,rolling_mean,SVR,"{""C"": 10.0, ""gamma"": ""0.1"", ""kernel"": ""rbf"", ""epsilon"": 0.01}",69b4d005,-0.3830626070986904,0.04944704486241871,212.55381628761086,2025-08-02T11:22:02.895423,57,5,COMPLETE
437,rolling_mean,SVR,"{""C"": 10.0, ""gamma"": ""0.1"", ""kernel"": ""linear"", ""epsilon"": 0.2}",28ea9087,-0.3514132691484175,0.05765497504543934,135.5368016852035,2025-08-02T11:22:02.895423,58,5,COMPLETE
438,rolling_mean,SVR,"{""C"": 0.1, ""gamma"": ""auto"", ""kernel"": ""poly"", ""epsilon"": 0.1}",c1d67112,-0.18346927717540726,0.01699488479475162,208.14895520316895,2025-08-02T11:22:02.895423,59,5,COMPLETE
439,rolling_mean,SVR,"{""C"": 100.0, ""gamma"": ""0.1"", ""kernel"": ""poly"", ""epsilon"": 0.1}",f4a2ea19,-0.033134580112095816,0.07675830095737585,296.0879782061797,2025-08-02T11:22:02.895423,60,5,COMPLETE
440,rolling_mean,SVR,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""linear"", ""epsilon"": 0.01}",d01ecb5c,0.3737333014716973,0.05568999144739729,168.88362961885363,2025-08-02T11:22:02.895423,61,5,COMPLETE
441,rolling_mean,SVR,"{""C"": 10.0, ""gamma"": ""auto"", ""kernel"": ""poly"", ""epsilon"": 0.01}",e425d15c,0.027868540875691072,0.08083772007377066,35.62733465974043,2025-08-02T11:22:02.895423,62,5,COMPLETE
442,rolling_mean,SVR,"{""C"": 100.0, ""gamma"": ""auto"", ""kernel"": ""rbf"", ""epsilon"": 0.2}",85cbd792,-0.13384886827519618,0.025810086298561116,192.69157119888328,2025-08-02T11:22:02.895423,63,5,COMPLETE
443,rolling_mean,SVR,"{""C"": 10.0, ""gamma"": ""0.001"", ""kernel"": ""poly"", ""epsilon"": 0.1}",4cffe591,0.5851018619125491,0.099391304521761,72.18700346600673,2025-08-02T11:22:02.895423,64,5,COMPLETE
444,rolling_mean,SVR,"{""C"": 0.1, ""gamma"": ""0.001"", ""kernel"": ""linear"", ""epsilon"": 0.1}",b32f654f,-0.2677783336127001,0.06021146662576277,160.99441813873267,2025-08-02T11:22:02.895423,65,5,COMPLETE
445,rolling_mean,SVR,"{""C"": 1.0, ""gamma"": ""scale"", ""kernel"": ""rbf"", ""epsilon"": 0.01}",1acc13be,0.43384014067609317,0.025467591865789577,39.19049878592144,2025-08-02T11:22:02.896422,66,5,COMPLETE
446,rolling_mean,SVR,"{""C"": 100.0, ""gamma"": ""scale"", ""kernel"": ""rbf"", ""epsilon"": 0.2}",51c66933,0.044766737471796395,0.0562161947551112,80.96200323012803,2025-08-02T11:22:02.896422,67,5,COMPLETE
447,rolling_mean,SVR,"{""C"": 0.1, ""gamma"": ""0.001"", ""kernel"": ""rbf"", ""epsilon"": 0.1}",2894f10b,-0.009545415002172736,0.017134015919282666,167.07698959363938,2025-08-02T11:22:02.896422,68,5,COMPLETE
448,rolling_mean,SVR,"{""C"": 100.0, ""gamma"": ""scale"", ""kernel"": ""linear"", ""epsilon"": 0.01}",18fa17ee,-0.442532477007019,0.05629769165744558,214.49129368446594,2025-08-02T11:22:02.896422,69,5,COMPLETE
449,rolling_mean,SVR,"{""C"": 1.0, ""gamma"": ""0.001"", ""kernel"": ""poly"", ""epsilon"": 0.01}",5fb5b47d,-0.2772574050222354,0.0614717896977838,122.66683966527339,2025-08-02T11:22:02.896422,70,5,COMPLETE
450,rolling_mean,SVR,"{""C"": 100.0, ""gamma"": ""scale"", ""kernel"": ""rbf"", ""epsilon"": 0.2}",51c66933,-0.49636968736884074,0.09630941888386346,99.89904092455726,2025-08-02T11:22:02.896422,71,5,COMPLETE
451,rolling_mean,LSTM,"{""hidden_size"": 64, ""num_layers"": 3, ""dropout"": 0.0, ""learning_rate"": 0.001, ""batch_size"": 64}",f1125780,0.2283521778906457,0.014126069132875167,130.414658949926,2025-08-02T11:22:02.896422,42,5,COMPLETE
452,rolling_mean,LSTM,"{""hidden_size"": 128, ""num_layers"": 3, ""dropout"": 0.0, ""learning_rate"": 0.01, ""batch_size"": 16}",b340e783,-0.4564308055092928,0.047169694721566215,55.45777239946658,2025-08-02T11:22:02.896422,43,5,COMPLETE
453,rolling_mean,LSTM,"{""hidden_size"": 128, ""num_layers"": 1, ""dropout"": 0.0, ""learning_rate"": 0.1, ""batch_size"": 32}",4b9909f8,0.6548799345351655,0.06940166070746373,7.643598985212245,2025-08-02T11:22:02.896422,44,5,COMPLETE
454,rolling_mean,LSTM,"{""hidden_size"": 128, ""num_layers"": 3, ""dropout"": 0.1, ""learning_rate"": 0.001, ""batch_size"": 32}",17bb2a53,0.42139697259548947,0.02791069183934678,103.22908228938817,2025-08-02T11:22:02.896422,45,5,COMPLETE
455,rolling_mean,LSTM,"{""hidden_size"": 128, ""num_layers"": 2, ""dropout"": 0.3, ""learning_rate"": 0.1, ""batch_size"": 32}",b7ed2a48,0.022873042856038278,0.06377090842744587,151.1183381702271,2025-08-02T11:22:02.896422,46,5,COMPLETE
456,rolling_mean,LSTM,"{""hidden_size"": 32, ""num_layers"": 2, ""dropout"": 0.2, ""learning_rate"": 0.1, ""batch_size"": 32}",b2700a76,0.38457984660073447,0.026321624416050245,1.3925685075839889,2025-08-02T11:22:02.896422,47,5,COMPLETE
457,rolling_mean,LSTM,"{""hidden_size"": 32, ""num_layers"": 3, ""dropout"": 0.3, ""learning_rate"": 0.001, ""batch_size"": 64}",2369684c,0.14770460617866027,0.04277353697366123,267.4576329895854,2025-08-02T11:22:02.896422,48,5,COMPLETE
458,rolling_mean,LSTM,"{""hidden_size"": 64, ""num_layers"": 3, ""dropout"": 0.2, ""learning_rate"": 0.001, ""batch_size"": 32}",9f7d764b,0.16361838099583367,0.0416578400646757,98.699244705099,2025-08-02T11:22:02.896422,49,5,COMPLETE
459,rolling_mean,LSTM,"{""hidden_size"": 128, ""num_layers"": 1, ""dropout"": 0.0, ""learning_rate"": 0.1, ""batch_size"": 64}",7318f8ab,0.19240830362915134,0.06338286057196352,100.3168472231853,2025-08-02T11:22:02.896422,50,5,COMPLETE
460,rolling_mean,LSTM,"{""hidden_size"": 32, ""num_layers"": 1, ""dropout"": 0.3, ""learning_rate"": 0.001, ""batch_size"": 64}",d2f23964,-0.03883786853159338,0.08833485096334105,145.88361138957802,2025-08-02T11:22:02.896422,51,5,COMPLETE
461,rolling_mean,LSTM,"{""hidden_size"": 128, ""num_layers"": 2, ""dropout"": 0.0, ""learning_rate"": 0.001, ""batch_size"": 32}",b51f6057,0.4837089661709592,0.053616661341826896,11.977871860272263,2025-08-02T11:22:02.896422,52,5,COMPLETE
462,rolling_mean,LSTM,"{""hidden_size"": 32, ""num_layers"": 2, ""dropout"": 0.0, ""learning_rate"": 0.001, ""batch_size"": 32}",ad2af464,-0.3422131032761595,0.0920399936065961,138.51410680323798,2025-08-02T11:22:02.896422,53,5,COMPLETE
463,rolling_mean,LSTM,"{""hidden_size"": 128, ""num_layers"": 3, ""dropout"": 0.1, ""learning_rate"": 0.01, ""batch_size"": 16}",1611af68,0.8332920524738151,0.0955430738206626,209.51938861136577,2025-08-02T11:22:02.896422,54,5,COMPLETE
464,rolling_mean,LSTM,"{""hidden_size"": 32, ""num_layers"": 1, ""dropout"": 0.1, ""learning_rate"": 0.01, ""batch_size"": 64}",58d45400,0.5048393594892018,0.09435171568046065,212.15936898802815,2025-08-02T11:22:02.896422,55,5,COMPLETE
465,rolling_mean,LSTM,"{""hidden_size"": 64, ""num_layers"": 3, ""dropout"": 0.3, ""learning_rate"": 0.1, ""batch_size"": 32}",b61ab473,-0.3879073261161744,0.09530203779120262,277.6666079300879,2025-08-02T11:22:02.896422,56,5,COMPLETE
466,rolling_mean,LSTM,"{""hidden_size"": 64, ""num_layers"": 3, ""dropout"": 0.2, ""learning_rate"": 0.1, ""batch_size"": 16}",f20bc946,-0.1726129217452248,0.09161017098739958,13.940493125466034,2025-08-02T11:22:02.896422,57,5,COMPLETE
467,rolling_mean,LSTM,"{""hidden_size"": 256, ""num_layers"": 3, ""dropout"": 0.1, ""learning_rate"": 0.01, ""batch_size"": 32}",62ef0f1a,-0.2219804769799323,0.04305162778520709,276.42454994955375,2025-08-02T11:22:02.896422,58,5,COMPLETE
468,rolling_mean,LSTM,"{""hidden_size"": 64, ""num_layers"": 3, ""dropout"": 0.0, ""learning_rate"": 0.01, ""batch_size"": 64}",bc453d29,0.7189113700699767,0.06196467053445112,256.7883303193096,2025-08-02T11:22:02.896422,59,5,COMPLETE
469,rolling_mean,LSTM,"{""hidden_size"": 128, ""num_layers"": 3, ""dropout"": 0.0, ""learning_rate"": 0.01, ""batch_size"": 16}",b340e783,0.504036220240883,0.08931437049923624,260.04976496100176,2025-08-02T11:22:02.896422,60,5,COMPLETE
470,rolling_mean,LSTM,"{""hidden_size"": 64, ""num_layers"": 1, ""dropout"": 0.1, ""learning_rate"": 0.1, ""batch_size"": 64}",731e1585,-0.19289262070982174,0.06486920581397163,191.9543681538207,2025-08-02T11:22:02.896422,61,5,COMPLETE
471,rolling_mean,LSTM,"{""hidden_size"": 256, ""num_layers"": 3, ""dropout"": 0.1, ""learning_rate"": 0.001, ""batch_size"": 32}",1f4b2916,-0.03669143338038319,0.015863874194969384,184.42875475538185,2025-08-02T11:22:02.897425,62,5,COMPLETE
472,rolling_mean,LSTM,"{""hidden_size"": 32, ""num_layers"": 3, ""dropout"": 0.0, ""learning_rate"": 0.01, ""batch_size"": 32}",70bef982,0.058382166505843644,0.043054816990898706,55.075193988247456,2025-08-02T11:22:02.897425,63,5,COMPLETE
473,rolling_mean,LSTM,"{""hidden_size"": 32, ""num_layers"": 2, ""dropout"": 0.1, ""learning_rate"": 0.001, ""batch_size"": 64}",d47e9a5f,0.33670689494663386,0.06520235763232426,258.27472779170404,2025-08-02T11:22:02.897425,64,5,COMPLETE
474,rolling_mean,LSTM,"{""hidden_size"": 128, ""num_layers"": 3, ""dropout"": 0.0, ""learning_rate"": 0.01, ""batch_size"": 32}",44e98ea2,-0.4480194820834523,0.014730344183644778,42.99133040504214,2025-08-02T11:22:02.897425,65,5,COMPLETE
475,rolling_mean,LSTM,"{""hidden_size"": 64, ""num_layers"": 1, ""dropout"": 0.0, ""learning_rate"": 0.1, ""batch_size"": 32}",b36b05a0,0.4684874136308686,0.08426801878457428,15.904764965924794,2025-08-02T11:22:02.897425,66,5,COMPLETE
476,rolling_mean,LSTM,"{""hidden_size"": 256, ""num_layers"": 3, ""dropout"": 0.1, ""learning_rate"": 0.001, ""batch_size"": 64}",7629c828,0.7832944205993075,0.0971537120043497,254.0095435462979,2025-08-02T11:22:02.897425,67,5,COMPLETE
477,rolling_mean,LSTM,"{""hidden_size"": 128, ""num_layers"": 2, ""dropout"": 0.2, ""learning_rate"": 0.001, ""batch_size"": 64}",287dcc7a,0.44934215126590726,0.07462734136674813,211.9889670452033,2025-08-02T11:22:02.897425,68,5,COMPLETE
478,rolling_mean,LSTM,"{""hidden_size"": 32, ""num_layers"": 1, ""dropout"": 0.3, ""learning_rate"": 0.01, ""batch_size"": 32}",44095747,0.32196400558143207,0.06978586060581228,213.97040722831608,2025-08-02T11:22:02.897425,69,5,COMPLETE
479,rolling_mean,LSTM,"{""hidden_size"": 128, ""num_layers"": 1, ""dropout"": 0.0, ""learning_rate"": 0.001, ""batch_size"": 64}",7b761cb8,0.04058081453231987,0.021137516315376255,133.31301817422545,2025-08-02T11:22:02.897425,70,5,COMPLETE
480,rolling_mean,LSTM,"{""hidden_size"": 128, ""num_layers"": 2, ""dropout"": 0.1, ""learning_rate"": 0.1, ""batch_size"": 32}",5a40e140,0.5724519606427462,0.09411715796553188,88.48737339077574,2025-08-02T11:22:02.897425,71,5,COMPLETE
481,hydrographic,RandomForest,"{""n_estimators"": 50, ""max_depth"": ""20"", ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": ""None""}",99f9fec2,0.5245422033224025,0.034341972619142576,134.8964458595754,2025-08-02T11:22:02.897425,42,5,COMPLETE
482,hydrographic,RandomForest,"{""n_estimators"": 300, ""max_depth"": ""15"", ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",5c272df2,-0.1692405333203492,0.08439467907497651,22.05322146786745,2025-08-02T11:22:02.897425,43,5,COMPLETE
483,hydrographic,RandomForest,"{""n_estimators"": 100, ""max_depth"": ""20"", ""min_samples_split"": 10, ""min_samples_leaf"": 1, ""max_features"": ""None""}",dd42780b,-0.24740656647858408,0.03550016795349337,104.08229699439391,2025-08-02T11:22:02.897425,44,5,COMPLETE
484,hydrographic,RandomForest,"{""n_estimators"": 100, ""max_depth"": ""None"", ""min_samples_split"": 5, ""min_samples_leaf"": 1, ""max_features"": ""log2""}",0d1c12fd,0.43662868213407663,0.029175594090304832,237.01501911784013,2025-08-02T11:22:02.897425,45,5,COMPLETE
485,hydrographic,RandomForest,"{""n_estimators"": 300, ""max_depth"": ""None"", ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": ""log2""}",3d53aa87,0.07523183213310312,0.09200900403802899,239.48693414002832,2025-08-02T11:22:02.897425,46,5,COMPLETE
486,hydrographic,RandomForest,"{""n_estimators"": 300, ""max_depth"": ""5"", ""min_samples_split"": 10, ""min_samples_leaf"": 1, ""max_features"": ""log2""}",60b9bf05,0.09670521965738194,0.08108762897480636,81.75475725394013,2025-08-02T11:22:02.897425,47,5,COMPLETE
487,hydrographic,RandomForest,"{""n_estimators"": 300, ""max_depth"": ""10"", ""min_samples_split"": 5, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}",8b955354,0.57703297725447,0.030096938604313485,161.89873246874225,2025-08-02T11:22:02.897425,48,5,COMPLETE
488,hydrographic,RandomForest,"{""n_estimators"": 300, ""max_depth"": ""5"", ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": ""log2""}",57ff50dc,0.5604655971456712,0.06932972181835471,160.63524123044422,2025-08-02T11:22:02.897425,49,5,COMPLETE
489,hydrographic,RandomForest,"{""n_estimators"": 50, ""max_depth"": ""20"", ""min_samples_split"": 10, ""min_samples_leaf"": 1, ""max_features"": ""log2""}",92e8e58c,0.5946391501698043,0.08225394884975645,52.74977198420066,2025-08-02T11:22:02.897425,50,5,COMPLETE
490,hydrographic,RandomForest,"{""n_estimators"": 100, ""max_depth"": ""20"", ""min_samples_split"": 2, ""min_samples_leaf"": 2, ""max_features"": ""None""}",bc9ad0d6,0.39940265292434196,0.08885778086205626,75.73620617936525,2025-08-02T11:22:02.897425,51,5,COMPLETE
491,hydrographic,RandomForest,"{""n_estimators"": 50, ""max_depth"": ""15"", ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}",b401d334,0.6010196967958182,0.08107798112857177,118.27480829994778,2025-08-02T11:22:02.897425,52,5,COMPLETE
492,hydrographic,RandomForest,"{""n_estimators"": 50, ""max_depth"": ""20"", ""min_samples_split"": 5, ""min_samples_leaf"": 1, ""max_features"": ""log2""}",94abc997,-0.005222064880685662,0.09277650668941749,95.30491633670535,2025-08-02T11:22:02.897425,53,5,COMPLETE
493,hydrographic,RandomForest,"{""n_estimators"": 200, ""max_depth"": ""20"", ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",04f32fbb,0.4632823541479493,0.04611296558731917,124.34114372422155,2025-08-02T11:22:02.897425,54,5,COMPLETE
494,hydrographic,RandomForest,"{""n_estimators"": 200, ""max_depth"": ""5"", ""min_samples_split"": 10, ""min_samples_leaf"": 2, ""max_features"": ""log2""}",886864d7,-0.22268209924877308,0.07437237875276745,88.61313041243079,2025-08-02T11:22:02.897425,55,5,COMPLETE
495,hydrographic,RandomForest,"{""n_estimators"": 100, ""max_depth"": ""15"", ""min_samples_split"": 10, ""min_samples_leaf"": 1, ""max_features"": ""None""}",e10dcb01,-0.10665317114381256,0.033090873080314505,225.3321422862247,2025-08-02T11:22:02.897425,56,5,COMPLETE
496,hydrographic,RandomForest,"{""n_estimators"": 300, ""max_depth"": ""5"", ""min_samples_split"": 2, ""min_samples_leaf"": 2, ""max_features"": ""sqrt""}",62785551,0.5900584138671997,0.0888544398048384,26.901544339485568,2025-08-02T11:22:02.897425,57,5,COMPLETE
497,hydrographic,RandomForest,"{""n_estimators"": 200, ""max_depth"": ""15"", ""min_samples_split"": 10, ""min_samples_leaf"": 2, ""max_features"": ""None""}",cdbe914b,0.37388904744568,0.09912104312879817,225.4739937861424,2025-08-02T11:22:02.897425,58,5,COMPLETE
498,hydrographic,RandomForest,"{""n_estimators"": 50, ""max_depth"": ""15"", ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": ""log2""}",6ae5c42d,-0.2650836512406588,0.06479679677341546,66.08522593642442,2025-08-02T11:22:02.897425,59,5,COMPLETE
499,hydrographic,RandomForest,"{""n_estimators"": 50, ""max_depth"": ""10"", ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}",6c7eb228,0.20986238164114623,0.09369323557818064,252.77617061936166,2025-08-02T11:22:02.897425,60,5,COMPLETE
500,hydrographic,RandomForest,"{""n_estimators"": 100, ""max_depth"": ""10"", ""min_samples_split"": 10, ""min_samples_leaf"": 2, ""max_features"": ""log2""}",285c4b4c,-0.1631711839692605,0.07533607680648953,5.835481829153865,2025-08-02T11:22:02.897425,61,5,COMPLETE
501,hydrographic,RandomForest,"{""n_estimators"": 50, ""max_depth"": ""20"", ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": ""log2""}",7427dfa8,0.5998985967272444,0.035268760185592975,130.4259681851853,2025-08-02T11:22:02.897425,62,5,COMPLETE
502,hydrographic,RandomForest,"{""n_estimators"": 50, ""max_depth"": ""None"", ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": ""log2""}",549c77b7,0.7298884991742962,0.09651264567099063,107.59381696723977,2025-08-02T11:22:02.898440,63,5,COMPLETE
503,hydrographic,RandomForest,"{""n_estimators"": 100, ""max_depth"": ""15"", ""min_samples_split"": 2, ""min_samples_leaf"": 2, ""max_features"": ""sqrt""}",2209ffaa,-0.36864882477399386,0.05982318852517021,79.19141613412941,2025-08-02T11:22:02.898440,64,5,COMPLETE
504,hydrographic,RandomForest,"{""n_estimators"": 50, ""max_depth"": ""None"", ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": ""log2""}",2ab8c934,0.39976613948224515,0.07812786040448241,145.31505003292096,2025-08-02T11:22:02.898440,65,5,COMPLETE
505,hydrographic,RandomForest,"{""n_estimators"": 100, ""max_depth"": ""5"", ""min_samples_split"": 5, ""min_samples_leaf"": 4, ""max_features"": ""None""}",7ed3b1d9,0.7836814305439823,0.04088673664262406,66.30639080437258,2025-08-02T11:22:02.898440,66,5,COMPLETE
506,hydrographic,RandomForest,"{""n_estimators"": 200, ""max_depth"": ""15"", ""min_samples_split"": 10, ""min_samples_leaf"": 2, ""max_features"": ""log2""}",790c11e5,0.07155834872138499,0.053554984682766434,121.92180281460439,2025-08-02T11:22:02.898440,67,5,COMPLETE
